Publisher Name,Series Name,Full Title,Release Date,In Collection,In Wish List,Marked Read
DC Comics,Green Lantern,Green Lantern #43,2015-01-01,1,0,0
DC Comics,Green Lantern,Green Lantern #44,2015-01-01,1,0,0
DC Comics,Green Lantern,Green Lantern #47,2015-01-01,1,0,0
DC Comics,Green Lantern,Green Lantern #48,2015-01-01,1,0,0
DC Comics,Green Lantern Annual,Green Lantern Annual #1 — Rise of the Third Army,2012-01-01,1,0,0
DC Comics,Green Lantern,Green Lantern #23.1,2013-01-01,1,0,0
DC Comics,Green Lantern,Green Lantern #23.2,2013-01-01,1,0,0
DC Comics,Green Lantern,Green Lantern #23.3,2013-01-01,1,0,0
DC Comics,Green Lantern,Green Lantern #23.4,2013-01-01,1,0,0
DC Comics,Green Lantern Annual,Green Lantern Annual #4,2015-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #1,2011-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #2,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #4,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #5,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #6,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #7,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #8,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #9,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #10,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #11,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #15,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #16,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #21,2012-01-01,1,0,0
DC Comics,Teen Titans,Teen Titans #23,2012-01-01,1,0,0
DC Comics,Teen Titans Annual,Teen Titans Annual #1 — The Culling,2012-01-01,1,0,0
DC Comics,The Ravagers,The Ravagers #1,2012-01-01,1,0,0
DC Comics,Titans Hunt,Titans Hunt #1,2015-01-01,1,0,0
DC Comics,Titans Hunt,Titans Hunt #2,2015-01-01,1,0,0
DC Comics,Titans Hunt,Titans Hunt #3,2015-01-01,1,0,0
DC Comics,Titans Hunt,Titans Hunt #4,2015-01-01,1,0,0
DC Comics,Titans Hunt,Titans Hunt #5,2015-01-01,1,0,0
DC Comics,Titans Hunt,Titans Hunt #6,2015-01-01,1,0,0
DC Comics,Titans Hunt,Titans Hunt #7,2015-01-01,1,0,0
DC Comics,Titans Hunt,Titans Hunt #8,2015-01-01,1,0,0
DC Comics,Animal Man,Animal Man #5,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #6,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #7,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #8,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #9,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #10,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #11,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #12,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #13,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #14,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #15,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #16,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #17,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #18,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #19,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #20,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #21,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #22,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #23,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #24,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #25,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #26,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #27,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #28,2013-01-01,1,0,0
DC Comics,Animal Man,Animal Man #29,2013-01-01,1,0,0
DC Comics,Animal Man Annual,Animal Man Annual #1,2012-01-01,1,0,0
DC Comics,Animal Man Annual,Animal Man Annual #2,2012-01-01,1,0,0
DC Comics,Animal Man,Animal Man #18,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #5,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #6,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #7,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #8,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #9,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #10,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #11,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #12,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #13,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #14,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #15,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #16,2012-01-01,1,0,0
DC Comics,Aquaman,Aquaman #17,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #18,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #19,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #20,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #21,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #22,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #23,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #24,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #25,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #26,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #27,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #28,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #29,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #30,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #31,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #32,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #34,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #37,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #23.1,2013-01-01,1,0,0
DC Comics,Aquaman,Aquaman #23.2,2013-01-01,1,0,0
DC Comics,Aquaman Annual,Aquaman Annual #1 (starring Wonder Woman),2013-01-01,1,0,0
DC Comics,Aquaman Annual,Aquaman Annual #2,2014-01-01,1,0,0
DC Comics,Aquaman and the Others,Aquaman and the Others #1,2014-01-01,1,0,0
DC Comics,Aquaman and the Others,Aquaman and the Others #2,2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #33 (DUPLICATE variant),2014-01-01,1,0,0
DC Comics,Aquaman,Aquaman #26,2014-01-01,1,0,0
DC Comics,Voodoo,Voodoo #4,2012-01-01,1,0,0
DC Comics,Voodoo,Voodoo #5,2012-01-01,1,0,0
DC Comics,Voodoo,Voodoo #6,2012-01-01,1,0,0
DC Comics,Voodoo,Voodoo #7,2012-01-01,1,0,0
DC Comics,Voodoo,Voodoo #8,2012-01-01,1,0,0
DC Comics,Voodoo,Voodoo #9,2012-01-01,1,0,0
DC Comics,Voodoo,Voodoo #10,2012-01-01,1,0,0
DC Comics,Voodoo,Voodoo #11,2012-01-01,1,0,0
DC Comics,Voodoo,Voodoo #12,2012-01-01,1,0,0
DC Comics,Red Hood and the Outlaws,Red Hood and the Outlaws #4,2012-01-01,1,0,0
DC Comics,Red Hood and the Outlaws: Rebirth,Red Hood and the Outlaws: Rebirth #1,2016-01-01,1,0,0
DC Comics,Legion of Superheroes,Legion of Superheroes #5,2012-01-01,1,0,0
DC Comics,Legion: Secret Origin,Legion: Secret Origin #4 of 6,2012-01-01,1,0,0
DC Comics,Legion Lost,Legion Lost #5,2012-01-01,1,0,0
DC Comics,Legion Lost,Legion Lost #6,2012-01-01,1,0,0
DC Comics,Legion Lost,Legion Lost #7,2012-01-01,1,0,0
DC Comics,Legion Lost,Legion Lost #8,2012-01-01,1,0,0
DC Comics,Legion Lost,Legion Lost #9,2012-01-01,1,0,0
DC Comics,Legion Lost,Legion Lost #10,2012-01-01,1,0,0
DC Comics,Legion Lost,Legion Lost #11,2012-01-01,1,0,0
DC Comics,Legion Lost,Legion Lost #0,2012-01-01,1,0,0
DC Comics,Justice League,Justice League #49,2016-01-01,1,0,0
DC Comics,Justice League,Justice League #51,2016-01-01,1,0,0
DC Comics,We Are Robin,We Are Robin #10,2016-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #3,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #5,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #6,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #7,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #8,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #9,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #10,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #11,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #12,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #13,2012-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #14,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #15,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #16,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #17,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #18,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #19,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #20,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #21,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #22,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #23,2013-01-01,1,0,0
DC Comics,Demon Knights,Demon Knights #0,2012-01-01,1,0,0
DC Comics,The Savage Hawkman,The Savage Hawkman #3,2012-01-01,1,0,0
DC Comics,The Savage Hawkman,The Savage Hawkman #4,2012-01-01,1,0,0
DC Comics,The Savage Hawkman,The Savage Hawkman #5,2012-01-01,1,0,0
DC Comics,The Savage Hawkman,The Savage Hawkman #6,2012-01-01,1,0,0
DC Comics,The Savage Hawkman,The Savage Hawkman #7,2012-01-01,1,0,0
DC Comics,The Savage Hawkman,The Savage Hawkman #9,2012-01-01,1,0,0
DC Comics,The Savage Hawkman,The Savage Hawkman #10,2012-01-01,1,0,0
DC Comics,The Savage Hawkman,The Savage Hawkman #0,2012-01-01,1,0,0
DC Comics,DC Universe Presents,DC Universe Presents #14 (Black Lightning/Blue Devil),2013-01-01,1,0,0
DC Comics,DC Universe Presents,DC Universe Presents #15 (BL/Blue Devil),2013-01-01,1,0,0
DC Comics,DC Universe Presents,DC Universe Presents #16 (BL/Blue Devil),2013-01-01,1,0,0
DC Comics,DC Universe Presents,DC Universe Presents #17 (Arsenal),2013-01-01,1,0,0
DC Comics,Frankenstein: Agent of S.H.A.D.E.,Frankenstein: Agent of S.H.A.D.E. #3,2012-01-01,1,0,0
DC Comics,Frankenstein: Agent of S.H.A.D.E.,Frankenstein: Agent of S.H.A.D.E. #4,2012-01-01,1,0,0
DC Comics,Frankenstein: Agent of S.H.A.D.E.,Frankenstein: Agent of S.H.A.D.E. #5,2012-01-01,1,0,0
DC Comics,Frankenstein: Agent of S.H.A.D.E.,Frankenstein: Agent of S.H.A.D.E. #6,2012-01-01,1,0,0
DC Comics,Frankenstein: Agent of S.H.A.D.E.,Frankenstein: Agent of S.H.A.D.E. #7,2012-01-01,1,0,0
DC Comics,Frankenstein: Agent of S.H.A.D.E.,Frankenstein: Agent of S.H.A.D.E. #8,2012-01-01,1,0,0
DC Comics,Frankenstein: Agent of S.H.A.D.E.,Frankenstein: Agent of S.H.A.D.E. #9,2012-01-01,1,0,0
DC Comics,Frankenstein: Agent of S.H.A.D.E.,Frankenstein: Agent of S.H.A.D.E. #5 (DUPLICATE),2012-01-01,1,0,0
DC Comics,Legion: Secret Origin,Legion: Secret Origin #3 of 6,2012-01-01,1,0,0
DC Comics,Legion: Secret Origin,Legion: Secret Origin #5 of 6,2012-01-01,1,0,0
DC Comics,Legion: Secret Origin,Legion: Secret Origin #6 of 6,2012-01-01,1,0,0
DC Comics,Martian Manhunter,Martian Manhunter #1,2015-01-01,1,0,0
DC Comics,Martian Manhunter,Martian Manhunter #2,2015-01-01,1,0,0
DC Comics,Martian Manhunter,Martian Manhunter #3,2015-01-01,1,0,0
DC Comics,Martian Manhunter,Martian Manhunter #4,2015-01-01,1,0,0
DC Comics,Martian Manhunter,Martian Manhunter #7,2015-01-01,1,0,0
DC Comics,Martian Manhunter,Martian Manhunter #8,2015-01-01,1,0,0
DC Comics,The Ray,The Ray #2 of 4,2012-01-01,1,0,0
DC Comics,The Ray,The Ray #3 of 4,2012-01-01,1,0,0
DC Comics,The Ray,The Ray #4 of 4,2012-01-01,1,0,0
DC Comics,Team 7,Team 7 #1,2012-01-01,1,0,0
DC Comics,Team 7,Team 7 #2,2012-01-01,1,0,0
DC Comics,Team 7,Team 7 #4,2012-01-01,1,0,0
DC Comics,Team 7,Team 7 #5,2012-01-01,1,0,0
DC Comics,Team 7,Team 7 #6,2012-01-01,1,0,0
DC Comics,Team 7,Team 7 #7,2012-01-01,1,0,0
DC Comics,Team 7,Team 7 #8,2012-01-01,1,0,0
DC Comics,Huntress,Huntress #3 of 6,2012-01-01,1,0,0
DC Comics,Huntress,Huntress #4 of 6,2012-01-01,1,0,0
DC Comics,Blackhawks,Blackhawks #5,2012-01-01,1,0,0
DC Comics,Blackhawks,Blackhawks #7,2012-01-01,1,0,0
DC Comics,Blackhawks,Blackhawks #8,2012-01-01,1,0,0
DC Comics,Batman/Doc Savage Special,Batman/Doc Savage Special #1 — First Wave,2010-01-01,1,0,0
DC Comics,Divergence: DC Comics,Divergence: DC Comics #1 (FCBD 2015),2015-01-01,1,0,0
DC Comics,Young Gotham Sampler,Young Gotham Sampler #1 ($1.00),2015-01-01,1,0,0
DC Comics,Justice League International,Justice League International #5,2012-01-01,1,0,0
DC Comics,The Phantom Stranger,The Phantom Stranger #1,2012-01-01,1,0,0
DC Comics,The Flash: Season Zero,The Flash: Season Zero #1,2014-01-01,1,0,0
DC Comics,Arrow,Arrow #1,2013-01-01,1,0,0
DC Comics,Action Comics,Action Comics #9,2012-01-01,1,0,0
DC Comics,G.I. Combat,G.I. Combat #1,2012-01-01,1,0,0
DC Comics,Future Quest,Future Quest #1,2016-01-01,1,0,0
DC/Vertigo,Frostbite,Frostbite #1,2016-01-01,1,0,0
IDW Publishing,Orphan Black,Orphan Black #1,2015-01-01,1,0,0
DC Comics,The Omega Men,The Omega Men #1,2015-01-01,1,0,0
DC Comics,Midnighter,Midnighter #1,2015-01-01,1,0,0
DC Comics,Batman/Superman: World's Finest,Batman/Superman: World's Finest #2,2022-01-01,1,0,0
DC Comics,Justice League Incarnate,Justice League Incarnate #3 of 5,2021-01-01,1,0,0
DC Comics,Justice League Incarnate,Justice League Incarnate #5 of 5,2022-01-01,1,0,0
Marvel Comics,Inhumanity,Inhumanity #1,2013-01-01,1,0,0
Marvel Comics,Inhumanity: Awakening,Inhumanity: Awakening #1,2013-01-01,1,0,0
Marvel Comics,Inhumanity,Inhumanity #2,2014-01-01,1,0,0
Marvel Comics,New Avengers,New Avengers #13 [Legacy Inhumans],2014-01-01,1,0,0
Marvel Comics,Secret Invasion: Inhumans,Secret Invasion: Inhumans #1 of 4,2008-01-01,1,0,0
Marvel Comics,Secret Invasion: Inhumans,Secret Invasion: Inhumans #2 of 4,2008-01-01,1,0,0
Marvel Comics,Secret Invasion: Inhumans,Secret Invasion: Inhumans #3 of 4,2008-01-01,1,0,0
Marvel Comics,Secret Invasion: Inhumans,Secret Invasion: Inhumans #4 of 4,2008-01-01,1,0,0
Marvel Comics,Silent War,Silent War #1 of 6,2007-01-01,1,0,0
Marvel Comics,Silent War,Silent War #2 of 6,2007-01-01,1,0,0
Marvel Comics,Silent War,Silent War #3 of 6,2007-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #1,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #2,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #3,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #4,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #5,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #6,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #7,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #8,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #9,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #10,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #11,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #12,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #13,2014-01-01,1,0,0
Marvel Comics,Inhuman,Inhuman #14,2014-01-01,1,0,0
Marvel Comics,Inhumans vs. X-Men,Inhumans vs. X-Men #1 of 6,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #4,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #5,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #6,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #8,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #11,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #12,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #13,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #14,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #0,2015-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #3,2016-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #4,2016-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #7,2016-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #8,2016-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #9,2016-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #10,2016-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #11,2016-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #1,2015-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #7,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #8,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #9,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #10,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #13,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #14,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #15,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #16,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #17,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #18,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans Annual,Uncanny Inhumans Annual #1,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #1 (Marvel NOW!),2015-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #2,2016-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #5,2016-01-01,1,0,0
Marvel Comics,All-New Inhumans,All-New Inhumans #6,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #3,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #4,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #5,2016-01-01,1,0,0
Marvel Comics,Uncanny Inhumans,Uncanny Inhumans #6,2016-01-01,1,0,0
Marvel Comics,Fantastic Four,Fantastic Four #593,2011-01-01,1,0,0
Marvel Comics,Fantastic Four,Fantastic Four #563,2009-01-01,1,0,0
Marvel Comics,Deadpool and the Mercs for Money,Deadpool and the Mercs for Money #7,2016-01-01,1,0,0
Marvel Comics,Karnak,Karnak #1,2015-01-01,1,0,0
Marvel Comics,Eternals,Eternals #1,2006-01-01,1,0,0
Marvel Comics,Eternals,Eternals #2 of 7,2006-01-01,1,0,0
Marvel Comics,Eternals,Eternals #3 of 7,2006-01-01,1,0,0
Marvel Comics,Eternals,Eternals #4 of 7,2006-01-01,1,0,0
Marvel Comics,Eternals,Eternals #5 of 7,2006-01-01,1,0,0
Marvel Comics,Eternals,Eternals #6 of 7,2006-01-01,1,0,0
Marvel Comics,Eternals,Eternals #7 of 7,2006-01-01,1,0,0
Marvel Comics,Eternals Annual,Eternals Annual #1,2008-01-01,1,0,0
Marvel Comics,Eternals: Celestia,Eternals: Celestia #1,2022-01-01,1,0,0
Marvel Comics,Eternals: Forever,Eternals: Forever #1,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #1,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #2,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #3,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #4,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #5,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #6,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #7,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #8,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #9,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #10,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #11,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #12,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #7 (Nafouj/Norwegian variant),2022-01-01,1,0,0
Marvel Comics,Eternals,Eternals #9,2022-01-01,1,0,0
Marvel Comics,Eternals,Eternals #1,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #2,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #4,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #5,2021-01-01,1,0,0
Marvel Comics,Eternals,Eternals #6,2021-01-01,1,0,0
Marvel Comics,X-Men/Eternals: Manifest Destiny,X-Men/Eternals: Manifest Destiny #1,2009-01-01,1,0,0
Marvel Comics,Eternals NOW!,Eternals NOW! #1,2014-01-01,1,0,0
Marvel Comics,Eternals NOW!,Eternals NOW! #4,2014-01-01,1,0,0
Marvel Comics,Eternals NOW!,Eternals NOW! #5,2014-01-01,1,0,0
Marvel Comics,Eternals NOW!,Eternals NOW! #6,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #1,2012-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #2,2012-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #4,2012-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #5,2012-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #10,2012-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #13,2012-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #1,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #2,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #3,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #4,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #5,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #6,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #15,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #16,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #17,2014-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #10 (Civil War II),2016-01-01,1,0,0
Marvel Comics,The Mighty Captain Marvel,The Mighty Captain Marvel #0,2017-01-01,1,0,0
Marvel Comics,The Mighty Captain Marvel,The Mighty Captain Marvel #2,2017-01-01,1,0,0
Marvel Comics,The Mighty Captain Marvel,The Mighty Captain Marvel #3,2017-01-01,1,0,0
Marvel Comics,The Mighty Captain Marvel,The Mighty Captain Marvel #4,2017-01-01,1,0,0
Marvel Comics,Captain Marvel (Earth's Mightiest Hero),Captain Marvel (Earth's Mightiest Hero) #2,2012-01-01,1,0,0
Marvel Comics,Captain Marvel: Dark Tempest,Captain Marvel: Dark Tempest #1,2023-01-01,1,0,0
Marvel Comics,Captain Marvel: Dark Tempest,Captain Marvel: Dark Tempest #2,2023-01-01,1,0,0
Marvel Comics,Captain Marvel: Dark Tempest,Captain Marvel: Dark Tempest #3,2023-01-01,1,0,0
Marvel Comics,Captain Marvel: Dark Tempest,Captain Marvel: Dark Tempest #5,2023-01-01,1,0,0
Marvel Comics,Captain Marvel: Dark Tempest,Captain Marvel: Dark Tempest #2 (cool cover — not duplicate),2023-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #1,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #2,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #3,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #4,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #5,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #6,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #7,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #8,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #9,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #10,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #11,2019-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #12,2020-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #13,2020-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #15,2020-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #16,2020-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #17,2020-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #22,2021-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #23,2021-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #24,2021-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #25,2021-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #26,2021-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #27,2021-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #28,2021-01-01,1,0,0
Marvel Comics,Captain Marvel,Captain Marvel #29,2021-01-01,1,0,0
